"Message",Low,"Successfully generated 'D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\MDIL\Weather.mdilexe'"
"Message",Low,"Successfully generated 'D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\MDIL\Weather.mdilpdb'"
"Message",Normal,"'C:\Users\Sahar\.nuget\packages\microsoft.net.native.compiler\1.7.0\tools\x86\ilc\Tools\nutc_driver.exe @""D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\MDIL\Weather.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       62 |    14703 |    14703 |    14641 |    14703 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       14703 ms"
"Message",Normal,"System time per command: 14703 ms"
"Message",Normal,"Total duration:          14641 ms"
"Message",Normal,"Total lifetime:          14703 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.15063.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.15063.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |       31 |       31 |       16 |       31 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       31 ms"
"Message",Normal,"System time per command: 31 ms"
"Message",Normal,"Total duration:          16 ms"
"Message",Normal,"Total lifetime:          31 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            0.5"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\ILTransformed\Weather.res' at offset 0."
"Message",Normal," Added 'D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1368."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Users\Sahar\.nuget\packages\microsoft.net.native.compiler\1.7.0\tools\x86\ilc\Tools\rhbind.exe @""D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\rhbindargs.Weather.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\MDIL\Weather.mdilexe"
"Message",Low,"MDILPDB: D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\MDIL\Weather.mdilpdb"
"Message",Low,"IL: D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\MDIL\Weather.ilexe"
"Message",Low,"NI: D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\Native\Weather.dll"
"Message",Low,"SHIM: D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\Native\Weather.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\Native\Weather.pdb"
"Message",Low,"Produced D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\Native\Weather.dll in 0.723 seconds"
"Message",Normal,"'C:\Users\Sahar\.nuget\packages\microsoft.net.native.compiler\1.7.0\tools\x86\ilc\Tools\rhbind.exe @""D:\Windows Universal\Weather\Weather\obj\x86\Release\ilc\intermediate\rhbindargs.Weather.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       78 |      828 |      828 |      750 |      828 | [0] rhbind Weather"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       828 ms"
"Message",Normal,"System time per command: 828 ms"
"Message",Normal,"Total duration:          750 ms"
"Message",Normal,"Total lifetime:          828 ms"
"Message",Normal,"Requested DOP:           4"
"Message",Normal,"Duration DOP:            0.9"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
